"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Catsper1"	0	0	0.0242642	0.245766	0	0	0.0781715	0.0388932
"Catsper2"	0.995023	0.921995	0.386652	0.390842	0.864368	1.61356	0.497851	0.438752
"Catsper3"	0.0850294	0.0454786	0.0426972	0.1430024	0	0.0455083	0	0.0931908
"Catsper4"	0.4864096	0.49856	0.932935	1.237608	0.522323	0.4968806	0.363535	0.781033
"Catsperb"	0	0	0	0.0886404	0	0	0	0
"Catsperd"	0	0.0359821	0.135004	0.1709301	0.0408509	0.0365899	0.0225758	0
"Catspere2"	0	0.3399848	0.0981612	0.487837	0.0325226	0.0354756	0.1435552	0.0569392
"Catsperg1"	0.117173	0.21709	0.294483	0.212183	0.12388524	0.0913734	0.39089	0.307856
"Catsperg2"	0.0138486	0	0	0.0445377	0	0.0140847	0	0
"Catsperz"	1.84689	0.979876	0.234088	0.959373	0.624357	1.1589	0	0.2269049
"Cav1"	72.219347	82.94507	62.23551	39.135925	95.727858	86.53317	322.98274	285.61964
"Cav2"	13.138042	16.26427	10.90992	9.066388	26.410631	14.6447	69.24006	64.34334
"Cav3"	44.447	44.8925	49.6147	18.0077	34.1966	37.1289	19.5542	26.68
"Cavin1"	21.7624	23.0584	20.6185	6.56368	21.6507	18.6912	33.9339	32.6982
"Cavin2"	31.3793	40.0631	12.1764	8.77036	56.8839	46.173	41.7038	37.8725
"Cavin3"	11.9326	11.4854	9.46248	4.33897	11.423	8.34228	70.3885	72.2749
"Cavin4"	38.5945	46.6473	19.7691	13.9236	41.1754	35.2541	9.10121	9.03393
"Cbarp"	0.5687860111325	0.7750183986249	0.170400300367678	0.4156688142864	0.29187145435108	0.89047800160913	0.72818500749888	0.530203
"Cbfa2t2"	3.5669579611	3.476477	2.661560868065	1.603808	3.414572	4.246538	5.272671742	7.084183
"Cbfa2t3"	1.444654	1.502219	0.5216601	0.5316168	1.43825	1.968733	1.3361029	0.621972646232
"Cbfb"	7.9100788	8.541111	9.20548	3.765844	10.67281	9.678081	41.676932	47.383432
"Cbl"	6.198176	3.26786	9.249844	5.489129	3.8949042	9.213465	13.382402	14.74323
"Cblb"	4.885246	3.689716349078	9.690515	3.463218	3.060773	4.43946	8.38718	10.732694
"Cblc"	0.159539	0.059991	0.0479989	0	0	0.104353	0	0
"Cblif"	0.0711097	0.114179	0.035707	0.210976	0	0	0	0
"Cbll1"	2.266737	2.70082	1.612597	0.8438068	2.32751	2.410605	3.333946	3.240589
"Cbln1"	0.0954625	0.0623206	0.0319567	0.063529409	0.0952952	0	0.0350563	0
"Cbln2"	0	0.0300378	0	0.2862711	0	0.0305419	0	0
"Cbln3"	0.0634407	0.0618719	0.138872	0.320205	0.0496566	0.231908	0.0808205	0.154945
"Cbln4"	0	0.0766849	0.0179538	0.0909244	0	0	0	0
"Cbr1"	12.62419	15.5315	3.43819	0.804191	12.7529	11.6936	6.71243	8.77232
"Cbr2"	23.19779	34.3775	4.224658	2.88013	40.68071	22.3123	19.695391	32.4477
"Cbr3"	2.22774	1.96993	0.87548	0.688009	2.20716	1.73793	10.75	14.9631
"Cbr4"	6.27193	10.51455	3.53203	1.64938	7.81212	11.2372	5.162	10.3932
"Cbs"	0.339596	0.283334	0.442185	1.38569453	0.2327668	0.664386	0.507167	0.811308
"Cbwd1"	3.25989	5.06523	1.95199	0.952094	4.96578	4.45327	10.0175	10.7533
"Cbx1"	3.774733	5.552873	2.27604	1.983571	4.905981	7.01222	12.485461	14.911919
"Cbx2"	1.25333	0.649119	0.351073	0.460797	0.537482	1.7152	0.793701	1.49306
"Cbx3"	22.16763	31.710051	14.904573	9.4514063	31.345034	29.580882	164.962099	182.237628
"Cbx4"	0.833491	0.767106	0.503617	0.341612	0.638233	0.866786	1.05691	1.42336
"Cbx5"	17.71157	22.65418	9.034541	8.80333	21.96355	21.89476	51.7421	57.35505
"Cbx6"	2.564766	2.612996	0.544196	0.283563	2.046681	1.72158	2.976272	2.9709507
"Cbx7"	3.620166	3.766593	0.9899984	0.6888178	3.991291	2.1900802	0.736091	0.386707
"Cbx8"	0.826581	0.712956	0.158951	0.182292	0.580035	0.691173	0.526341	0.880335
"Cby1"	7.78423	8.63433	1.71896	0.689488	9.4382	8.24404	10.0653	12.7688
"Cby3"	0	0.191246	0.090192	0.228409	0	0.194686	0.0978531	0.187774
"Cc2d1a"	2.353739	1.96653	0.720657	0.4074968	2.111698	1.627779	2.179398	2.662884
"Cc2d1b"	3.66993	4.06371	2.918093	1.03789	3.31587	4.307523	5.12563	7.4124
"Cc2d2a"	2.158171	2.88464	0.586794	0.784004	3.15588	3.41754	3.91104	4.12099
"Cc2d2b"	0.0137356	0.0147353	0.0374939	0.8151838	0.0337177	0.0149784	0.0373682	0.018423
"Ccar1"	7.82427	10.23878	7.059897	4.55942	11.74817	12.871256	19.82284	21.64959
"Ccar2"	4.76192	5.10617	3.42737	1.12991	4.51733	4.87887	5.88736	7.09427
"Ccbe1"	0.780312	0.566741	0.37978373	0.440941	1.1238216	0.7814	1.27922	1.670505
"Ccdc102a"	1.729661	1.42086	0.964046	0.271238	1.80345	1.963757	6.486705	8.321531
"Ccdc103"	0.3928607	0.1049934	0.1479572	0.2264473	0.0979421	0.266997	0.2696086	0.4307549
"Ccdc105"	0	0	0	0.507565	0	0.0343169	0.0347208	0.0690286
"Ccdc106"	0.567445	0.719044	0.2689907	0.0890726	0.467654	0.5119453	0.955784	1.867766
"Ccdc107"	15.68135	16.502648	5.567073	1.758427	14.529952	12.23427	12.806274	16.4826
"Ccdc110"	0	0.0521309	0.0197209	0.129988	0	0	0	0
"Ccdc112"	0.18562189	0.2145741	0.390683	0.35845	0.218101	0.576263	1.491629	1.070442
"Ccdc113"	0	0.046399	0	0.367727	0.0432731	0	0	0
"Ccdc114"	0.676517	1.08782	0.902433	2.19945	0.767778	1.450627	1.636067	2.060478
"Ccdc115"	5.97687	8.04517	7.95346	3.33731	8.61608	7.22659	18.7905	22.1927
"Ccdc116"	0.309873	0.172542	0.4272078	0.9563383	0.198212	0.473166	0.5211395	0.8462064
"Ccdc117"	7.64771	10.5772	4.79814	2.10905	7.82488	10.4857	7.52429	8.80099
"Ccdc12"	23.7747	32.098454	12.190087	4.10566	24.9193834	25.2108	31.94491	37.754532
"Ccdc120"	0.0700904	0.0300757	0.0703869	0.1981601	0.2198384	0.2206506	0.572036	0.972521
"Ccdc121"	0	0.031623	0	0.175186	0.0294763	0	0	0.0323303
"Ccdc122"	0.8493153	0.91555	0.548964	0.370854	1.766605	0.844004	4.080409	4.858403
"Ccdc124"	21.54909	20.331096	11.641957	4.242489	14.713308	17.91947	22.498484	27.3748
"Ccdc125"	0.152266	0.259751	0.838255	0.5787742	0.716968	0.6042101	1.88809	2.977472
"Ccdc126"	1.43148	1.9409567	1.01078	0.47398	1.9436	1.82803	4.32002	4.03941
"Ccdc127"	13.250896	16.010076	9.497272	5.1217	14.101369	16.61371	17.85649	19.1905879
"Ccdc13"	0	0.0445507	0.1003608	0.2350845	0	0.0383442	0	0
"Ccdc130"	2.529222	1.734393	1.3632305	0.48494	1.532474	1.769256	4.316594	2.408832
"Ccdc134"	1.68375	1.49869	1.03845	0.329095	0.978454	0.966254	2.79279	3.50684
"Ccdc136"	0.20923658	0.320252	0.5108546694127	0.716963539285	0.28231006957	0.4788516088	0.7971374	0.7006097
"Ccdc137"	1.645711	1.5358121	2.94882	1.18929	1.905909	2.366997	3.56593	4.67581
"Ccdc138"	0.234904	0.43881	0.360446	0.441668	0.279597	0.578454	1.36413	1.84721
"Ccdc14"	0.639755	0.5901441	0.417963	0.340237	0.699326	0.537188	1.72334	2.066598
"Ccdc141"	17.08199	25.75761	7.88636	4.822108	23.90117	26.90823	5.422614	5.019227
"Ccdc142"	0.433986	0.325539	0.0746273	0.121491	0.218424	0.492858	0	0.301321
"Ccdc144b"	0.225633	0.280441	0.318673	2.72405	0.283041	0.397744	0.273923	0.365869
"Ccdc146"	1.061011	1.032951	1.629735	1.082281	0.750559	1.08457	0.428689	0.684599
"Ccdc148"	0.042985	0.117565	0.1081683	0.317183	0.0688786	0.0716355	0.117033	0.156386
"Ccdc149"	1.15732	0.9437602	0.533991	0.5535587	1.273877	0.971956	1.417478	1.310334
"Ccdc15"	0.697702479	0.822604	0.3857082188	0.44042800135065	0.7848223	0.831701	1.936031	2.255768
"Ccdc150"	0	0	0.1518833	0.0491821	0.0201738	0	0	0
"Ccdc151"	0.151299	0.162125	0.0253238	0.0694551	0.125911	0.247255	0.0317578	0.131659
"Ccdc152"	1.390753	1.385345	1.31387	1.232937	2.16194	2.039328	2.508343	6.09315
"Ccdc153"	0	0	0	0.247317	0.257504	0.0684211	0.128887	0.155362
"Ccdc154"	0.0655764108	0.0465511	0.0878067554	0.1248808	0.04366695669	0.07146327867	0.0590744	0.146629
"Ccdc155"	0	0.0259302	0	0.159889	0.0232832	0	0.0520369	0.076553
"Ccdc157"	1.009761	0.778085	0.728275	0.114614	0.969936	1.76045	1.12638	1.769394
"Ccdc158"	0.092367	0.251596	0.1210507	0.641773	0.0769106	0.497746	0.2871839	0.1669055
"Ccdc159"	1.832349	1.531421	0.358629	0.218237	1.734805	1.82446	0.768285	0.756321
"Ccdc160"	0.106742	0.190437	0.0357329	0.24129	0.142041	0.116196	0.0391702	0.116934
"Ccdc162"	0	0.00811606	0.2552172	0.3976556	0.1384874	0.0189329	0.0327165	0.1085105
"Ccdc163"	1.959878	2.6266936854425	0.3197882	0.757987	3.745538	5.075209	4.655385	7.881157
"Ccdc166"	0.4265447	0.4572442	0.121835	0.180777	0.340846	0.330571	0.3572110250189	0.5135139
"Ccdc167"	2.7665	4.159001	1.681311	0.707718	2.946489	3.33865	8.965384	9.455754
"Ccdc169"	0.1682324	0.363354	0.483303	0.7856785	0.244705	0.357048	0.412919	0.696689
"Ccdc17"	0	0.0648617	0.105861	0.191818	0	0.191446	0	0
"Ccdc170"	0.403942	0.210977	0.0948199	0.594454	0.47143	0.4842354	0.1357474	0.169676
"Ccdc171"	0.325133	0.417386	0	0.1728359	0.46313000369404	0.575958	0.7941482	0.8279144
"Ccdc172"	0	0.0749604	0	0.387996	0	0	0	0
"Ccdc173"	0.246631	0.445628	0.116843	0.324511	0.406566	0.665268	0.782405	0.686273
"Ccdc174"	1.773	3.56842	3.95326	1.45654	4.10545	3.69991	9.16655	11.4152
"Ccdc175"	0	0.0213441	0.0599786	0.168752	0	0	0	0.0653607
"Ccdc177"	0.0174725	0.00937668	0	0.103669	0.0174658	0.00953051	0	0.00955357
"Ccdc178"	0.0173903	0.0745966	0	0.28914	0	0	0	0
"Ccdc18"	0.0189534	0.0492074	0.0406321	0.128521	0.0920341	0.0444638	1.63555	1.64606
"Ccdc180"	0	0	0	0.266797	0	0	0.182577	0
"Ccdc181"	3.41696	4.26051	1.18134	0.830945	4.13884	3.75237	2.87168	3.31203
"Ccdc182"	0.0468574	0.0501024	0.141177	0.1588876	0	0	0.0514732	0
"Ccdc183"	0	0	0.0233124	0.116804	0.0313592	0.0342074	0.134409	0
"Ccdc184"	0.596175	0.504599	0.385299	0.540277	0.4143	0.40672	0.570193	0.839082
"Ccdc185"	0	0.0277022	0	0.0657461	0	0.0281659	0	0
"Ccdc186"	4.588486001	7.624228	5.082887	3.033383	8.96079	8.60089	11.245344	12.220032
"Ccdc187"	0.108680015059	0.1524206302853	0.15329500404462	0.3601731	0.11425700172288	0.31588600769126	0.2631970288331	0.28376400887547
"Ccdc188"	0.24523	0.697838	0.2787838	0.4227746	0	0.858622	0	0.273988
"Ccdc189"	4.424316	3.68306	0.98283	0.210621	2.37285	2.588936	1.259346	0.636677
"Ccdc190"	0	0.0540021	0.0507406	0.2124642	0	0.0549321	0	0
"Ccdc191"	0.702716	1.25711	0.205059	0.1878873	1.430748	1.182896	3.218123	2.462742
"Ccdc192"	0.322282	0.183634	0.146153	0.371256	0.114238	0.2374023	0.15955	0
"Ccdc194"	0	0	0	0.125058	0	0	0.162604	0.0646216
"ccdc198"	0.268379	0.165185112193	1.23399	1.160084	0.500835	0.743658	0.298823	0.515773
"Ccdc201"	0	0	0	0.293544	0	0	0.0632639	0
"Ccdc22"	4.78754	5.08318	2.05078	0.939245	4.63653	5.00934	8.44456	12.3697
"Ccdc24"	0.189657	0.0216429	0.1218249	0.126192	0.0319145	0.0411966	0.4139523	0.2617422
"Ccdc25"	5.80113	8.81439	7.4648	3.09534	10.0427	8.30905	24.2058	26.7846
"Ccdc27"	0	0	0.0510145	0.215298	0	0.0276714	0	0
"Ccdc28a"	7.015866	8.685875	1.338869	1.33637092	7.892724	7.51852	5.425214	4.843542
"Ccdc28b"	3.75167	3.89424	1.34407106428	1.030451	5.4759	5.2665	13.213433	14.802975
"Ccdc3"	0.527264	0.314094	0.276447	0.199075	0.41012	0.276739	0.474749	0.406938
"Ccdc30"	0.4330649	0.4877754	0.5978064	1.1343309	0.2859025	0.8171242	0.766323	0.9466122
"Ccdc32"	5.677164	6.240951	2.851566	1.594516	5.505018	5.37708	6.829492	9.29708
"Ccdc33"	0	0.0560098	0.105274	0.299326	0	0.05697645	0	0.0574788
"Ccdc34"	0.795196	1.4034262	0.4268298	0.2498524	1.80436	1.082204	9.446973	12.5203
"Ccdc36"	0.114185	0.127945	0.347549	0.449762	0.019567	0.281393	0.599492	0.495826
"Ccdc38"	0.0237637	0.0819815	0.113497	0.1881652	0.140953	0.154671	0.282346	0.5155527
"Ccdc39"	0.0941237	0.160831	0.194131	0.267198	0.203196	0.337407	0.391225	0.598808
"Ccdc40"	0.0145759	0	0	0.102194	0	0.0175451	0.0350229	0.0360105
"Ccdc42"	0	0	0	0.5334589	0	0	0	0.0617105
"Ccdc43"	5.6614	7.522067	2.77254	1.962524	6.10981	5.858198	10.8366	13.5109
"Ccdc47"	25.32159	43.151743	15.557533	11.958787	38.751896	43.98357	39.150028	51.94203
"Ccdc50"	12.159904	13.772214	12.330596	7.81835	15.250066	15.16201	46.46023	50.41435
"Ccdc51"	4.6951	5.10247	1.51174	0.850682	4.47113	3.70634	5.20795	5.88949
"Ccdc54"	0	0	0	0.182252	0	0	0	0
"Ccdc57"	0.334933	0.259475	0.318794	0.410356	0.241723	0.478073	0.394627	0.638021
"Ccdc58"	9.22995	14.27649	5.781609	5.030845	14.440899	17.38722	31.47019	20.21611
"Ccdc59"	3.09879	4.02009	3.71973	1.83923	4.94575	3.94361	14.8083	15.2513
"Ccdc6"	8.45038	6.94271	10.20496	7.374855	7.89532	14.383079	15.29036	17.41598
"Ccdc60"	1.1928811	1.3863939	2.0549775	4.374573	0.8560693	3.5054328	2.0954141	2.1918422
"Ccdc61"	1.550939	2.226454	0	0.4026911	1.22997	1.267526294831	2.629161	3.95358
"Ccdc62"	0.289431	0.2144056	0.239141	0.1914149	0.366274	0.466305	0.2219755	0.206895
"Ccdc63"	0.225915	0.151508	0.978068	0.742983	0.168707	0.193597	0	0
"Ccdc65"	0.2397082	0.25441	0.0848173	0.684037	0.3570014	0.0613285	0.12984679	0.184953
"Ccdc66"	2.678125	3.76019	1.399368	1.362292	4.44307	5.71636	4.68403	6.62047
"Ccdc68"	1.44413	1.83383	0.303223	0.704095	1.326	1.5648	3.14283	3.54406
"Ccdc69"	3.3003	5.87992	0.663954	0.661626	4.485218	5.686281	2.892409	3.409982
"Ccdc70"	0	0	0	0.370893	0	0.0662789	0	0
"Ccdc71"	4.94521	5.2035	2.316581	1.096728	3.819487	3.94111	5.041413	10.06579
"Ccdc71l"	3.40171	4.42372	4.22634	1.55928	3.83223	3.83131	8.77331	8.33771
"Ccdc73"	0.469677	0.624055	0.579133	0.373483	0.543959	0.508789	0.716457	0.652093
"Ccdc74a"	0.4732289	0.8711394	0.783066	0	1.071708	0.908638	1.3215332	0.533535
"Ccdc77"	1.903693	1.989233	1.464893	0.62612	1.526623	3.114043	6.112071	6.178080984
"Ccdc78"	0.112303	0	0	0	0.0361824	0	0.163393	0
"Ccdc7a"	0.920493	1.0344438	1.817395	1.7248999	0.663095	3.4924517	2.699722	2.621771
"Ccdc7b"	0	0	0	0.0805849	0	0	0	0
"Ccdc8"	0.899967	0.873054	0.583327	0.590701	0.908109	1.46398	2.11468	2.73501
"Ccdc80"	26.78576	32.82798	14.01393	5.88579	41.35604	27.17147	58.7035	74.9497
"Ccdc81"	0.0215045	0.115259	0	0.0604936	0	0	0.0474761	0.0235361
"Ccdc82"	4.534752	5.363022	7.126676	7.601715	6.269067	8.55081	20.66134	23.00678
"Ccdc83"	0.0397919	0.383197	0.0799251	0.502756	0.3170566	0.129906	0.175084	0.0436035
"Ccdc84"	0.931251	1.2008495	2.4800747	0.673339	2.157292	1.8289670211533	3.9058	3.171248
"Ccdc85a"	1.953589	2.066217	1.648489	1.4394108	1.856653	3.321553806	2.177007	2.4514071128
"Ccdc85b"	2.26196	2.8861987	3.5100127	0.957584	2.1083532	2.20195	4.619468	5.470147
"Ccdc85c"	8.82701	6.46975	2.1185600679	0.472154	5.18733	4.423812	1.181756	1.81766
"Ccdc86"	1.41434	1.46624	2.28943	0.588849	1.05727	1.1631	3.4925	3.94242
"Ccdc87"	0.016326	0.0175097	0.0327904	0.124546	0	0.0533986	0.0180397	0
"Ccdc88a"	2.3596	2.822278	2.569383	2.8621231	3.9558166	4.80835	21.524473	24.79491
"Ccdc88b"	0.265736	0.334286	1.9672060178598	0.4740017	0.49232	0.461471	3.286156	2.569446
"Ccdc88c"	0.6189329	0.722553	1.374602	0.725894	1.2076914	1.338999	2.181507203	2.106477121899
"Ccdc89"	0.126733	0.0814799	0.127273	0.257824	0.0506241	0.0552287	0.447338	0.582713
"Ccdc9"	2.361316	2.951457	5.898691	1.2392305	3.853195	3.97244	4.934831	7.820843
"Ccdc90b"	14.696374	17.31318	5.972194	3.3075	20.05927	18.069393	30.34526	29.83252
"Ccdc91"	11.7225	12.9833	5.19365	3.152518	11.1218	11.1584	12.7704	15.6409
"Ccdc92"	0.0635666	0.136285	0.127673	0.507858	0.169321217436	0.1831243	0.140346	0.442932
"Ccdc92b"	0.0765846	0.041083	0	0.129829	0.0510248	0.0556803	0.0705678	0.013962
"Ccdc93"	3.55161	3.68902	2.228421	1.275061	3.117124	4.47679	6.76514	7.76769
"Ccdc96"	0.143165	0.138218	0.0575085	0.182026	0.0715318	0.109278	0.174079	0.172279
"Ccdc97"	6.60814	7.37181	4.06462	1.21873	5.88162	5.82543	4.3078	4.82165
"Ccdc9b"	7.19445	6.12988	3.6124	1.31346	6.00488	8.05604	3.92397	3.92489
"Ccer1"	0.0287291	0	0.0577033	0.0730582	0	0	0	0.0314582
"Ccer2"	0	0.0584304	0.206738	0.20748	0	0.0594414	0	0.0599854
"Cchcr1"	0.4005241	0.326654	0.87101527	0.373322	0.6520846	0.641919	3.452797	3.347899
"Ccin"	0.0275056	0.0589341	0.110491	0.0699465	0.0274645	0.0898838	0.272947	0.271044
"Cck"	0	0	0	0.265653	0.151218	0	0.300035	0.201908
"Cckar"	0.0267292	0.0793706	0.0491149	0.428349	0.03626	0.0740659	0.121621	0.0345685
"Cckbr"	0	0.021776	0	0.1848115	0.0202904	0.0456635	0.1147208	0
"Ccl1"	0	0	0.216852	0.124109	0	0.148223	0	0
"Ccl11"	2.59866	3.40032	2.18377	1.57356	4.54717	2.42133	11.5797	13.2033
"Ccl12"	3.93717	7.50615	18.7423	4.84559	9.46779	2.50842	133.341	72.4547
"Ccl17"	0.137272	0.145436	3.30772	1.62953	0.408448	0.296445	2.66839	1.05963
"Ccl19"	0.0236634	0.871638	0	0.329481	0.638274	1.17776	2.4781	0.919451
"Ccl2"	4.52195	9.67639	121.249	36.2179	15.4335	9.59295	470.517	222.307
"Ccl20"	0	0.041669	0.0773178	0.131285	0	0	0.1741008	0.5388226
