"Gene.name"	"SRR6068402"	"SRR6068403"	"SRR6068404"	"SRR6068405"	"SRR6068406"	"SRR6068407"	"SRR6068408"	"SRR6068409"
"Gm20777"	0	0	0	1.54194	0	0	0	0
"Gm20792"	0	0	0	0	0	0	0	0
"Gm20795"	0	0	0	0	0	0	0.000491145	0
"Gm20806"	0	7.06217	0	13.3121	0.000154249	0	0	0
"Gm20807"	0	0	0	5.70248	0	0	0	0
"Gm20809"	0	0	0	30.3252	0	0.600195	0.42483	0
"Gm20812"	0	0.000265303	0	0.00211144	0	0	0	0
"Gm20814"	0	0	0	0	0	0	0	0
"Gm20815"	0	0	0	0	0	0	0	0
"Gm20816"	0.706376	0	1.89172	0	0	0.163354	0.129994	0
"Gm20817"	0	0	0	0	0	0	0	0
"Gm20820"	0	0	0	0	0	0	0	0
"Gm20821"	1	2.13932	1.11859	5.20225	0	0	0	0
"Gm20822"	0	0.5	0.0651798	1.671149	0	0	0	0
"Gm20823"	0	0	0.00139763	5.86945	0	0	0.000109181	0
"Gm20824"	0	0	0	0	0	0	0	0
"Gm20825"	0	0	0	2.78046	0	0	0	0
"Gm20826"	0	0	0	0	0	0	0	0
"Gm20828"	0	0.5	0.0651798	1.671149	0	0	0	0
"Gm20830"	0	0	0	2.024492462	0	0	0	0
"Gm20831"	0	4.65787	0.0831182	0	0	0	0.874218145	0
"Gm20834"	0	0	1	4.03974704	0	0	0	0
"Gm20835"	0	0	0	0.399914	0	0	0	0
"Gm20837"	0	0	0	0	0	0	0	0
"Gm20838"	0	0	0	0	0	0	0	0
"Gm20843"	0	0	0	0	0	0	0	0
"Gm20850"	0	0	0	0	0	0	0	0
"Gm20852"	0	0	6.38377	9.89681	0	0	0	0
"Gm20854"	1	7.45472	0	49.7352	1	1.8441	0	0
"Gm20855"	0	0	0	0	0	0	0	0
"Gm20865"	0	0	0	11.4863	0	0	0.129994	0
"Gm20867"	2.28961	26.6024	6.93927	0	0	0.600195	0.42483	0
"Gm20869"	0	0	0	0	0	0	0	0
"Gm20870"	0	0	0	0	0	0	0	0
"Gm20873"	0	0	0	7.69716	0	1	0	0
"Gm20877"	0	2.25263	0	4.00692	0	0	0	0
"Gm20878"	5.56432	7.39675	2	19.0941	4.73201	12.2286	8.51704	7.68691
"Gm20883"	0	0	0	0	0	0	0	0
"Gm20888"	0	0	0	0	0	0	0	0
"Gm20890"	0	0	0	0.399914	0	0	0	0
"Gm20894"	0	0	0	0.399914	0	0	0	0
"Gm20896"	0	0	0	0	0	0	0	0
"Gm20897"	0	0	0	0	0	0	0	0
"Gm20903"	0	0	0	0	0	0	0	0
"Gm20905"	0	0	0	0.399914	0	0	0	0
"Gm20906"	0	0	0	0	0	0	0	0
"Gm20908"	0	0	0	0	0	0	0	0
"Gm20909"	0	3.3765	1.95883	13.0235	0	0	0	0
"Gm20911"	0	4.41914	0	0	0	0	0	0
"Gm20914"	0	0	0	5.18035	0	0	0	0
"Gm20916"	0	0	0	0	0	0	0	0
"Gm20917"	0	5.84965	0	11.041	0	0	1.24055	0
"Gm20918"	0	1.01884	0.86964	6.80152	0	0	0	0
"Gm20920"	0	0	0	0	0	0	0	0
"Gm20924"	0	0	0.00508973	15.0196	0	0	0.00035448	0
"Gm20929"	0	0	0	0	0	0	0	0
"Gm20931"	0	0	0	0	0	0	0	0
"Gm20937"	0	0	0	2.54738	0	0	0	0
"Gm21028"	0	0	0	0	0	0	0	0
"Gm21060"	0	0	1	1.2942	0	0	2.16537	0
"Gm21083"	0	0	5.27668	1.279584	1.494296	1	0	0
"Gm21094"	0	0	0	0	0	0	0	0
"Gm21095"	0	0	0	1.64675	0	0	0	0
"Gm21103"	0	6.92888	0	9.25014	0	0	0	0.0957999
"Gm21117"	0	0	0	0	0	0	0	0
"Gm21118"	0	2.87652	3.40795	8.1575	0	0	0	0
"Gm21119"	4.63012	17.8464	29.11	33.6658	10.5058	35.0244	0	18.1818
"Gm21149"	0	1.482692	1.968898	10.9223	0	1	0	0
"Gm2115"	17.9412	13.5335	12.6711	58.3439	18.9327	30.2819	10.8263	14.6199
"Gm21173"	0	0	0	0	0	0	0	0
"Gm21188"	1.98708	1.90988	7.48372	17.0374	4.07218	3.3805117	61.4909	94.9507
"Gm21190"	0	1.515102	3.15044	13.40276	0	0	1	0
"Gm21209"	0	0	0	1.27627	0	0	0	0
"Gm21244"	93.3087	98.4337	115.784	284.788	70.806	201.563	143.574	154.871
"Gm21256"	0	0	0	0	0	0	0	0
"Gm21258"	0	0	0	0	0	0	0	0
"Gm21292"	1	72.97971	21.8383	392.11966	1	1	3.51899	0
"Gm21293"	1	1.75	0	15.76323	0	0	0.169391	0
"Gm21294"	0	2.20461	0	2.13694	0	0	0	0
"Gm21304"	0	1.75	0	7.56602	0	0	0.169391	0
"Gm21310"	0	0	2.94081	7.18617	0	0	0.00142677	0
"Gm21312"	0	1.75	1	7.56602	0	0.5	0.169391	0
"Gm21317"	0	0	0	0	0	0	0	0
"Gm21319"	5.31445	11.5342	15.3553	34.3672	6.42995	21.8136	22.7354	16.2134
"Gm21366"	0	0	0	0	0	0	0	0
"Gm21394"	0	2.38024	0	12.6098	0	0	0	0
"Gm21409"	0	1.95353	0	0	0	0	0	0
"Gm21411"	0	1.62713	0.412824	9.39339	0	0	1.00123	0
"Gm21425"	0	3.67279	0	8.27916	0	0	0.00016922	0
"Gm21440"	0	4.65787	0.0831182	0	0	0	0.000491145	0
"Gm21454"	0	0	0	28.8216	0	1.16709	0	0
"Gm21477"	0	0	0	0	0	0	0	0
"Gm21488"	0	0	0	0.399914	0	0	0	0
"Gm21497"	0	0	0	4.73988	0	0	0	0
"Gm21518"	0	0	0	1.27627	0	0	0	0
"Gm21541"	70.0403	0.610737	22.5	22.593	0.462126	110.918	104.073	96.9666
"Gm21560"	0	3.81021	2.62568	13.4701	1	1.00383	2.00311	7.62369
"Gm21586"	0	0	0	0	0	0	0.285056	0
"Gm21627"	0	0	0	0	0	0	0	0
"Gm21637"	0	1	0	0	0	0	0	0
"Gm21650"	0	0	0	0	0	0	0	0
"Gm21663"	0	3.3472	0	16.0151	0	0	0	0
"Gm21671"	0	0	0.00714661	10.8257	0	0	0	0
"Gm21677"	1.73992	0	0	11.09800222988	0	0	0.25	0
"Gm21680"	1.52323	1.58854	6.04482	22.0304	0	0	2	0
"Gm21693"	0	0	0	0	0	0	0.25	0
"Gm21698"	0	2.95588	0	0	0	3.1696	2	0
"Gm21704"	0	0	0	0	0	0	0	0
"Gm21708"	0	1.8334	1.33333	12.7825	0	0	0.25	0
"Gm21719"	0	2.1221675	0	4.23662	0	1.23647	0	0
"Gm21721"	0	3.54167	1.0885	4.75852	0	0	0	0
"Gm21725"	0	0	0	0	0	0	0	0
"Gm21731"	0	0	0	2.79908	0	0	0	0
"Gm21738"	74.399	3936.87	289.749	11291.6	89.5608	33.1724	30.8584	39.5697
"Gm21739"	0	0	0	0	0	0	0	0
"Gm2174"	1.11331	4.49433	2.21349	0	1.10976	1.56619	0	0.188075
"Gm21748"	27	38	91	48	56	38	189	185
"Gm21750"	68.2792	224.42	125.071	807.831	52.4898	124.559	117.723	88.8015
"Gm21760"	0	0	0	0	0	0	0	0
"Gm21761"	1.17714	0	1.26965	16.2992	1.13705	7.23508	1.22673	4.7938
"Gm21762"	0	2	2	0	0	0	3.69859	7
"Gm21764"	0	0	0	0	0	0	0	0
"Gm21767"	0	0	0	0.549525	0	0	0	0
"Gm21773"	0	5.70422	0	17.0657	0	2.61988	0	0
"Gm21776"	0	0	0	5.38014	0	0.436647	1.5	0
"Gm21778"	0	15.0304	0	14.0975	2.19491	5.14642	5.7075	3.14455
"Gm21797"	0	0	0	1.09905	0	0	0	0
"Gm21798"	6.92119	6.2961	3.7609	24.2983	5.94645	14.4211	2.68732	10.9633
"Gm21800"	0	0	0	0	0	0	0	0
"Gm21812"	0	0	0	1.28611	0	0	0	0
"Gm21818"	0	1	0	5	0	0	0	0
"Gm21820"	0	3.31442	1.14286	21.3813	0	0	0	0
"Gm21822"	0	0	0	0.549525	0	0	0	0
"Gm21828"	0	0	0	0	0	0	0	0
"Gm21830"	2	2.98974	4	10	1	3	1	1
"Gm21833"	15.9005	206.597	95.8727	454.415	16.3442	65.3045	41.2205	48.3757
"Gm21834"	0	0	0	0	0	0	0	0
"Gm21836"	0	0	0	0	0	0	0	0
"Gm21854"	0	0	0	5.95862	1.09762	0	1.49642	6.29355
"Gm21858"	0	0	0	0	0	0	0	0
"Gm21861"	0	0	0	0	0	0	0	0
"Gm21863"	5	1	0	1	0	1	4	2
"Gm21865"	0	3.22781	3.29165	0	0	0	0	0
"Gm21866"	0	1.27826	0	0	0	0	0	0
"Gm21874"	2.14072	4.50835	5.26004	69.224	0	0	0	0
"Gm21876"	0	0	0	0	0	0	0	0
"Gm21882"	0	10.117	6.85714	55.3136	0	1	0	0
"Gm21885"	12	5	17.00001	8	5	26.99999	13	14
"Gm21886"	0	0	0	5	1	4	0	2
"Gm21891"	0	0	0	0	0	0	0	0
"Gm21897"	794.68	2137.7	1052.01	5593.66	623.418	1479.39	809.699	948.288
"Gm21903"	0	0	0	0	0	0	0	0
"Gm21904"	0	0	0	0	0	0	0	0
"Gm21905"	0	0	0	0	0	0	0	0
"Gm21913"	0	4.82855	1.68468	44.6926	0	0.436647	0	0
"Gm21915"	0	0	0	1	0	0	0	0
"Gm21921"	0	0	0	0	0	0	0	0
"Gm21936"	0	0	0	2.14571	0	0	0	0
"Gm21943"	0	0	0	3.42061	5.08699e-08	0	0	0
"Gm21953"	0	0	0	0	0	0	0	0
"Gm21954"	0	0	0	0	0	0	0	0
"Gm21958"	6.13977	7	12	11	5	9.14218	17	31
"Gm21961"	2.79206	8.47959	10.8629	19.7161	4.58764	17.4921	8.50551	6.31566
"Gm21962"	32.7864	56.5775	45.8383	356.497	19.2873	45.8268	37.7862	48.1406
"Gm21970"	0	0	0	0	0	0	0	0
"Gm21976"	0	0	0	4	0	2	0	2
"Gm21977"	0	1.0319	0.545351	7.53057	0	0	0	0
"Gm21987"	2.12644	0	0	4.5801	4.15085	0	2.04023	0
"Gm21992"	19.3162	16.971	5.60383	14.199	26.81047	35.5219	24.71037	56.0335
"Gm21994"	0	1.1522	0	0	0	1.29042	0	3.5609
"Gm21996"	0	0	0	1.06399	0	0	1	0
"Gm2237"	2.89091	5.50712	28.0164	19.47829843	8.44654	8.42751	28.3295	31.9157
"Gm2244"	0	2.14471	9.63592	14.2033	0	4.48321	7.03153	2.05724
"Gm2381"	4	12.0127	2.00227	27.1311	6.04618	8.1052	3.04954	6.04531
"Gm2411"	0	0	0	0	0	0	0	0
"Gm26566"	140.682	161.632	69.0741	6.53912	119.442	63.8245	122.234	176.774
"Gm266"	0	5	5	8	2	0	19	14
"Gm26602"	7.9962	0	0	0	0	0	0	1.11605
"Gm26620"	1.84915	4.28123	6.49201	5.23775	2.72573	5.47667	3.6921	0
"Gm2663"	0	0	0	12	0	0	0	0
"Gm26657"	0	0	0	0	1	2	2	0
"Gm26741"	0	0	0	0	0	0	0	0
"Gm26897"	0	0	0	1	2	1	0	0
"Gm26938"	0	0	0	1.93455	0	0	0	0
"Gm26992"	1	0	0	0	2	0	0	2
"Gm27021"	0	0	0	0	0	5.17218	1.78894	1.50393
"Gm27027"	3.15792	0	0	0	0	1.89432	0	0
"Gm27029"	41.6833	31.1216	26.5299	16.8366	47.7508	40.769	24.4739	51.74392
"Gm27179"	0	0	0	0	1.00164	0	0	0
"Gm28036"	3.34911	7.33701	1.37981	0	6.4548	17.899	3.21011	4.70466
"Gm28038"	0	0	0	0	0	0	0	2.5706
"Gm28040"	0	0	0	1.5815	0	0	0	0
"Gm28042"	9.69515	37.3263	3.348860469533	12.7271	0.0155517	41.36272	2.70385	1.72929e-08
"Gm28048"	0	29.1144	13.7245	61.0055	50.2767	27.9754	83.5119	99.0062
"Gm28051"	0	0	1.49437	0	0	1.29945	0	0
"Gm28053"	2.76017	4.49108	3.44726	3.94881	4.48104	2.49868	26.3833	17.1126
"Gm28079"	1	15.2731	3.01901	126.49	1	1.76353	1	0
"Gm281"	0	1	1	10	0	0	0	0
"Gm28102"	0	0	0	0	0	0	0	0
"Gm28168"	1	4	0	4.22114	0	0	0	0
"Gm28171"	0	0	0	2.81481	0	0	0	0
"Gm28269"	0	1	0	2	0	0	0	0
"Gm28305"	0	0	0	0	0	0	0	0
"Gm28308"	1	0	0	3.75431	0	0	0	0.93866
"Gm2832"	0	0	0	5.41628	0	0	0	0
"Gm28360"	0	1.13339	2	3	0	1	0	2
"Gm28363"	0	2.86661	3	6.42834	0	0	0	0
"Gm28372"	0	0	0	2.36432	3.69919	8.75344	1.75888	0
"Gm28374"	1.49433	3.32447	0	1.17454	2.65953	2.83922	1.27208	2.73823
"Gm28434"	0	0	0	1	0	0	0	0
"Gm28490"	0	0	0	0	0	0	0	0
"Gm28510"	0	0	0	1.13574	0	0	2	0
"Gm28553"	0	0	0	0.0241332	0	0	0	0
"Gm28576"	0	0	0	0	0	1	0	0
"Gm28635"	108.721	249.128	5.87747	2.12283	0	40.6083	133.467	239.487
"Gm28710"	0	0	0	15	0	1	7	10
"Gm28729"	0	1	0	17	0	2	0	0
"Gm28778"	4.60916	0	0.294185	0	0.120873	0.543974	0	11.7095
"Gm28827"	0	0	0	0	0	0	0	0
"Gm28845"	0	0	0	1.32452	0	0	0	0
"Gm28870"	0	0	0	1.25087	0	0	0	0
"Gm2888"	0	0	0	0	0	1.14772	0	0
"Gm28891"	0	0	0	0	0	0	0	0
"Gm28897"	0	0	0	0	0	0	0	0
"Gm28919"	0	0	0	0	0	0	0	0
"Gm28961"	0	0	0	0	0	0	0	0
"Gm2897"	6.03806	5.71264	12.2519	26.4666	0	9.95229	44.2737	40.591
"Gm28998"	0	0	0	0	0	1	0	0
"Gm29049"	0	1.80963	0	0	0	0	0	0
"Gm29094"	0	0	3.84606	5.61252	0	2.53606	45.5587	33.78
"Gm29106"	2	7	2	10.6592	0	2	3	4
"Gm29110"	0	0	0	0	0	0	0	0
"Gm29133"	0	2	0	4	0	0	1	0
"Gm2916"	3.6009561	9.68228	8.686854	35.3412	0.000754188	8.94504	8.335117	11.0368
"Gm29276"	0	0	0	0	0	0	0	0
"Gm29289"	0.260075	1.4998	0	0	0	0	0	0
"Gm29394"	9.329872	6.796626	24.92732	29.196788	14.317456	31.81744	26.86613	31.12184
"Gm29423"	0	0	0	11.103	0	3.19651	0	0
"Gm29554"	0	0	1.18373	1.27364	0	0	0	1
"Gm2956"	0	0	9.16948	8.73398	0	4.1862	2.78716	0
"Gm29564"	0	0	0	0	0	0	0	0
"Gm29582"	0	0	0	0	0	0	0	0
"Gm29609"	43.9749	37.8805	15.4276	12.8002	14.464	40.3458	22.0223	37.1321
"Gm29644"	0	3.86918	2.93307	32.7073	0	0	0	0
"Gm29666"	76.6193	70.4036	107.712	234.284	49.4652	227.299	179.535	212.18
"Gm29695"	0	1	0	16.0637	0	0	0	0
"Gm29735"	0	0	0	1	0	0	0	0
"Gm2974"	0	1.52662	6.05216	9.67623	1.70285	3.25039	5.66731	7.70003
"Gm29776"	9	4	6	14.99996	6.000004	5	14	14.00003
"Gm29797"	2	1	0	4	1	1	0	5
"Gm29866"	0	0	0	0	1.3353	0	0	0
"Gm2a"	341	427	302	237	500	321	2070	2305
"Gm3002"	6.04795	0	4.94121	11.3135	0	7.42628	4.51694	13.653
"Gm3005"	0	2.24755	0	3.68625	0	0	0	17.0003
"Gm30083"	1	0	0	9	0	0	0	0
"Gm3012"	1.03448	0	0	1.79946	0	0.947553	0	0
"Gm3015"	0	1.28984	0.58212298	7.52197	0	0	1	0
"Gm30191"	0	0	0	0	0	1	1	5
"Gm3020"	0	2.14756	4.03186	10.2461	4.67392	7.11174	13.146	9.65208
"Gm3029"	0	0.379566	1.38469	0	0	0	0	0
"Gm30302"	7.000005	6.26511	1	16.883062	8	6.999995	0	0
"Gm3033"	0	0	0	5.42268	0	1.60146	0	0
"Gm3043"	0	0	0	0	0	0	0	0
"Gm3045"	1	1	0	14	0	2	0	1
"Gm3047"	0	4.0463129	0	3.08655	0	0	0	0.0957999
"Gm3055"	39.0833	95.5552	15.77296	60.29929	90.6936	63.87566	225.1648	174.2401
"Gm3072"	0	0	0	1.775	0	0	0	0
"Gm30737"	0	0	0	0	0	0	0	0
"Gm3095"	0	7.56366	1.14866	5.99441	0	0	0	0
"Gm3099"	1.26315	1.25721	2.4046	3.82	1.33341	0	1.6349	1.295815
"Gm3106"	0	1.5978	0	8.4142	0	0	0	0
"Gm3115"	0	0	0.148008	3.63624000984752	0	0	0	0
"Gm3127"	0	0	0	5.4677	0	0	0	0
"Gm31371"	0	3.1603	7.46104	3.81206	2.16257	2.56464	0	0
"Gm3138"	0	0	0	1.89271	0	0	0	0
"Gm3139"	0.5	6.99627	1.34151	24.1162	0.7489692	0	0	0.111111
"Gm3147"	0	0	0	0.000841109	0.0086301	0	0	0
"Gm3149"	0	1.20816	0	11.54061	0	0	0	0
"Gm31571"	0	0	0	0	0	0	0	0
"Gm3159"	0	0	0	6.26838	0	0	0	0
"Gm3164"	2.07402	1.57292	1.6784	5.16723	3.68484	8.15255	5.18964	4.8125
"Gm3173"	0.7085180605015	0.906992	0	0	0	0	0	0.425722
"Gm3182"	0	5.32437	0	15.2979	0	0	0	0
"Gm3183"	0.5	3.1744	1.34151	38.4721	0.7489692	0.0356803	0	0.111111
"Gm3187"	0	3.12709	2.89784	11.8819	0	0	0	1.12028
"Gm3194"	3.41846	3.10058	7.24067	13.34918	2.48961	6.53617	12.78074	14.76063
"Gm3233"	0	0	0.27963	1.99802	0	0	0	0
"Gm3238"	0	1	1.4562	1.99802	0	0	0	0
"Gm3239"	0	1.00562	0	0	0	0	0	0
"Gm3248"	2.06682	5.65067	5.72231	9.57978	5.3926	10.3899	13.9029	10.4221
"Gm3250"	0	0	0	3	0	0	0	0
"Gm3252"	7.44513	0	7.94657	5.5177	3.97626	10.3135	1.60587	4.91554
"Gm3259"	0	0.930697	0.656845	0	0	0	0	0
"Gm3264"	1.484094248	2.61767	7.93023	4.19669	4.35143	3.33221	6.58681	3.7774
"Gm32687"	52.1742	72.8312	30.8584	40.4262	105.847	68.1238	124.403	288.539
"Gm3269"	0	0	1.02088	11.10261	0	0	0	0
"Gm32717"	0	2.06885	0.811598	14.9243	0	0.794071	0	0
"Gm32742"	33.8055	35.5114	35.2504	148.436	17.3973	74.9695	37.2191	58.3314
"Gm3278"	0	0	0	12.4221	0	0	0	0
"Gm32802"	0	2.06885	0.811598	14.9243	0	0.794071	0	0
"Gm3285"	0	0	0	2	0	0	0	0
"Gm3286"	0	0	1	12.37914	0	0	0	0
"Gm3298"	0	9.86011	15.7445	44.1187	1.69305	15.4225	0	0
"Gm3317"	0.351379	0	0	0	0	0	0	1.5941
"Gm3327"	0	0	1.05558	1.47713	0	0.96709	0	0
"Gm3336"	1	0	3	9.819	0	0	4.02582	2.21448
"Gm33543"	1.53907e-08	0	0	8.19468	0	2.22788e-07	9.72131	3.21221
"Gm3371"	0	4.078327	0	6.53258	0	0	0	0
"Gm3373"	6.52338	0	7.3364	18.26207	3.93903	0	0	1.29949
"Gm3376"	0	0	0	8.91918178086	0	0	0.25	0
"Gm33815"	0	39.9088	7.8375	129.166	0	0	0	0
"Gm3383"	5.24927	4.61792	14.39783	31.73178	4.959	10.29104	18.52155	16.60212
"Gm3402"	0	1	0	9.60584	0	0.5	0	0
"Gm3404"	0	0	0	0	0	0	0	0
"Gm3409"	0	0	0	1.02579	0	0	0	0
"Gm3411"	8.00596	16.8823	22.9057	60.6944	8.92542	17.6754	22.0165	25.4491
"Gm3415"	0	1	0	5.42439	0	0.5	0	0
"Gm3417"	6.82452	0	1.33881	0	0	1.72036	5.47203	1.48559
"Gm3424"	0	0	0	0.336723	0	0	0	0
"Gm3435"	7.52076	9.22917	1.6979	3.22391	9.2654	12.1864	32.2204	15.51188
"Gm3448"	30.5982	21.3623	30.2292	34.34331	28.55138	33.0618	77.3379	93.2678
"Gm3453"	0	0	0	7.44697	0	0	0	0
"Gm3460"	0	1.13674	0	0	0	2.83028	0	0.0957999
"Gm34653"	3.1049	6.01419	3.13069	21.9132	2.06199	11.6129	8.13509	8.35381
"Gm3468"	4.73015	6.22816	18.2716	24.9853	8.02274	10.5341	40.0887	34.2456
"Gm3476"	0	0	0	3.221901	0	0	0	0
"Gm3486"	0	0	0	1.39516	0	0	0	0
"Gm3488"	2.033239	6.30827	19.0501	10.2355	2.08273	8.48149	18.8451	10.85986
"Gm3500"	0	10.5089	0	0	0	8.98366	4.31021	0
"Gm35060"	0	1.00128	0	0	0	0	0	0
"Gm3512"	12.187	7.736396	47.7998	35.0108	6.48303	17.8933	40.4901	34.4961
"Gm35134"	0	0	0	0	0	0	0	0
"Gm3526"	0	1.76265	0	6.40254	0	0	0	0
"Gm35315"	0	17.5693	8.440756	4.93519e-08	0	0	0	18.83231
"Gm3532"	0	0	2.91269	7.0579	0	0	1.43704	0
"Gm35339"	35.7689	50.0728	34.3897	85.5161	34.3904	100.451	37.1498	43.8678
"Gm3542"	0	0.227388	0.0422022	7.97201	0	0	0	0
"Gm3543"	0	0	0	3.84933	0	0	0	0
"Gm3550"	16.3163	9.82132	13.7264	46.0555	9.1317	28.9121	17.0891	13.8841
"Gm35549"	5	3	2	6	6	7	4	2
"Gm3558"	6.94258	2.41713	3.83827	4.38249	8.71386	7.37548	15.416	4.2323
"Gm3573"	0	0	0	7.22644	0	0	0	0
"Gm3591"	0	0	6.698695	6.703725	0	2.16869	4.11313	2.88687
"Gm3594"	0	2.31018	0	3.61621	0	0	0	0
"Gm36028"	14.3065	13	0	23.3234	8.26777	19.4302	0	0
"Gm3604"	9	21	7	8.0307052	30.917744	15	93.90828	132.5469
"Gm36079"	0	0	2.70161	1.47952	0	0.0363817	8.67567	5.48184
"Gm36176"	0	0	0	4	0	1	0	0
"Gm36210"	6	2	2	8	7	8	3	1
"Gm36245"	0	0	1	4.89802	0	0	1	1
"Gm3629"	0	0	0	4.32653	0	0	6.29203	9.27839
"Gm3633"	0	0	0	4.78312	0	0	0	0
"Gm3636"	3.583747	5.11113	23.6809	29.1753	6.23908	16.0079	64.4768	56.8138
"Gm36368"	1.29023	2.72999	1.00317	3.49403	0	2.17516	0	2.00579
"Gm364"	0	0	0	6	0	0	0	1
"Gm3642"	0	2	0	4.54902	0	0	1.65197	1.61718
"Gm3646"	65	45	10	6	63	41	13	13
"Gm3667"	5.92003	4.22593	15.7736	20.7755	6.84627	29.8095	29.6145	13.7346
"Gm3676"	0	0	0	6.97143	0	0	0	0
"Gm3685"	0	0	2.26807	12.67281	0	0	0	0
"Gm36864"	0	1	1	11.75587	0	2	2	1
"Gm3696"	0	0	2.46133	4.44608	2.68133	2.52214	7.78923	6.78944
"Gm37013"	0	0	0	2.87722	0	0	0	0
"Gm37240"	191.936	200.704	127.762	55.0007	204.044	160.499	57.6135	90.6233
"Gm3727"	0	0	0.219771	4.61474	0	1.04275	0	0
"Gm37388"	0	0	0	0	0	0	0	0
"Gm3739"	3.43684	1.74062	6.15348	8.13613	1.78023	10.9065	9.45691	9.6966
"Gm37419"	0	3	2	5	2	6	8	7
"Gm3752"	0	0	0	4.36736	0.52094	0	0	0
"Gm3755"	13.6247	30.5401	42.8477	271.564	12.8055	50.5922	31.614	46.0662
"Gm3776"	43.4132	19.237	58.5229	24.1086	18.233	28.3166	37.4133	25.0415
"Gm37797"	0	3	1	1	0	0	0	0
"Gm38100"	0	1	0	5	0	1	0	1
"Gm38119"	0	1	0	1	0	0	0	0
"Gm382"	0	4	0	4	0	0	0	0
"Gm3839"	18.8855	37.9466	31.2108	90.3798	23.0454	28.2942	28.676	25.9985
"Gm38392"	0	0	0	7.19185	0	0	0	0
"Gm38394"	420.143	430.249	809.082	529.94	476.005	756.019	1113.98	1247.22
"Gm3854"	19.1112	16.0636	27.0347	46.451	17.2578	39.7205	23.0836	29.6177
"Gm38655"	2	2	9	14	2	3	4	0
"Gm3880"	0	0	0	0	0	0	0	0
"Gm3893"	0.571063	0	0	0	3.37309	3.97613e-08	0	0
"Gm39115"	0	0	1	0	0	0	0	0
"Gm3952"	0	0	0	0	0	0	0	0
"Gm39566"	0	1	2	17	2	1	0	1
"Gm39653"	1.36137	0	6.25152	9.92527	0	0	1.19701	3.60263
"Gm40193"	0	0	0	0	0	0	0	0
"Gm4027"	0	5.71291	0.694108	22.1634	0	0	0	0
"Gm40460"	0	0	0	4	0	0	0	0
"Gm4064"	0	0	0	13.4908	0	0	0	0
"Gm4070"	1252.3304	1267.8402	1408.1121	1354.5868	2376.388	1586.9378	4350.872	4724.336
"Gm4131"	1	0	0	3	0	0	0	0
"Gm4181"	0	0	0	1.51385	0	0	0	0
"Gm42372"	11.0888	6.35629	11.8862	42.9886	5.32967	9.32875	9.81959	17.3029
"Gm42416"	2.12768	2.15966	2.12082	0	0	0.784761	0	2.23201
"Gm42417"	0	7.15713	37.0268	6.84094	9.158	25.9477	6.63979	20.7329
"Gm42421"	0	0	0	0	0	2.94471	1.57102	3.68791
"Gm42517"	26	35	13	6	20	26	11	17
"Gm42669"	561.693	1213.72	808.44	3959.1	445.218	1301.39	751.076	934.885
"Gm42742"	219.797	185.979	21.25304716	0.585382	289.59479	245.67011	292.748	339.1259
"Gm42791"	14.0899	15.1228	3.8765	8.48559	19.0107	23.2625	22.9453	29.5186
"Gm428"	0	0	0	0	0	0	0	0
"Gm42906"	1.78677	0	2.52172	1.8088	0	0	0	0
"Gm4297"	3	22.4914	15.6471	112.887	4	4.37837	8.79853	22
"Gm4301"	0	1	0	3.41719	0	0	0	0
"Gm4302"	0	0	0	6.47191	0	0	0	0
"Gm4303"	1.28436e-06	0	0	0	0	0	0	0
"Gm4305"	1.28436e-06	0	0	0	0	0	0	0
"Gm4307"	1.28436e-06	0	0	0	0	0	0	0
"Gm4312"	0	1	0	3.41719	0	0	0	0
"Gm43191"	0	0	0	8.60158	0	2.97972	11.5687	9.37866
"Gm43302"	10.3486	109.434	0.127376	0	152.981	19.3358	0.000242212	38.2091
"Gm4340"	0	1.41622e-06	0	6.23876e-05	0	0	1.62518e-07	0
"Gm43517"	0	8	0	9.45367	0	0	1	1
"Gm43518"	3.50395	0	0	3.81965	0	4.30061	0	0
"Gm43552"	3.44465	0	0	0	5.26803	0	7.92213	0
"Gm4356"	2	0	3.00725	6.00999	5.01921	11.0136	6.00752	12.0106
"Gm43638"	0	3	0	6.36003	0	0	0	0
"Gm43738"	0	0	0	0	6.398	20.521	3.64909	0
"Gm43951"	2.07774	4.219770627959	14.36	43.6699	6.05273	42.4183077337	42.25041	34.791118
"Gm44"	0	2	0	1	0	0	0	0
"Gm4450"	5.048305	2.53611	59.6654	53.4659	3	17.20347	1.58158	2.387985
"Gm44501"	0	0	0	1.5	0	0	0	0
"Gm44511"	0	3.39482	0.00210079	0.6768	0.350829	0.391394	4.29627e-05	10.1682
"Gm44579"	0	1.02667	0	7.12475	0	0	0	0
"Gm44596"	0	0	0	0	0	0	0	0
"Gm44805"	0	0	0	0	0	0	0	0
"Gm4491"	0	0	0	4	0	0	0	0
"Gm44973"	0	0	0	0	0	0	0	0
"Gm45015"	6.20087	18.2658	3.45631	54.2307	7.02158	33.2997	2.07128	9.80083
"Gm45021"	0	0	0	0	0	0	0	0
"Gm4513"	0	1.36882	1.11141	2.50435	0	0	0	0
"Gm45140"	0	5.06407	3.52452	6.41604	2.94756	7.92217	16.5645	17.5001
"Gm45194"	0	0	0	3	0	0	1	0
"Gm45208"	0	0	0	0	0	0	0	0
"Gm45213"	0	0	0	0	0	0	0	0
"Gm45261"	0	0	0	2	0	0	0	0
"Gm45337"	2	0	2	4	0	3	0	0
